_id,Link,city,co_active_industries,co_name
64465b83747108e1cb34d72b,www.revalma.com,Not Defined,"['Manufacturing', 'Pharmaceuticals']",Revalma Inc Srl Società Benefit
64465bd2747108e1cb34d870,www.metropolitanagency.eu,Milan,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Metropolitan Agency
64465c8cead2abf2065eae25,www.bugatti.it,Not Defined,"['Manufacturing', 'Motor Vehicles']",Bugatti Group
64465cceead2abf2065eaf28,www.kolossea.com,Rome,"['Boats & Submarines', 'Manufacturing']",Kolossea
64465d63fb0d1d507f2bb5fc,www.netgear.it,Milan,"['Telecommunication Equipment', 'Manufacturing']",Netgear
64465d63fb0d1d507f2bb5fd,www.balconidolciaria.it,Milan,"['Food & Beverage', 'Manufacturing']",Balconi Dolciaria
64465d63fb0d1d507f2bb5fe,www.lavazzagroup.com,Turin,"['Food & Beverage', 'Manufacturing']",Lavazza Group
64465d63fb0d1d507f2bb5ff,www.apiplastic.com,Mussolente,"['Manufacturing', 'Plastic', 'Packaging & Containers']",API
64465d63fb0d1d507f2bb600,www.arduino.cc,Monza,"['Electronics', 'Manufacturing']",Arduino
64465d63fb0d1d507f2bb601,www.antaresvision.com,Brescia,"['Electronics', 'Manufacturing']",Antares Vision S.r.l
64465d63fb0d1d507f2bb602,www.gefran.com,Provaglio d Iseo,"['Industrial Machinery & Equipment', 'Manufacturing']",Gefran
64465d63fb0d1d507f2bb603,www.idscorporation.com,Pisa,"['Aerospace & Defense', 'Manufacturing']",IDS Ingegneria Dei Sistemi SpA
64465d63fb0d1d507f2bb604,www.artemide.com,Cornaredo,"['Building Materials', 'Manufacturing']",Artemide
64465d63fb0d1d507f2bb605,www.landirenzo.com,Cavriago,"['Chemicals & Related Products', 'Manufacturing']",Landi Renzo
64465d63fb0d1d507f2bb606,www.chiorino.com,Biella,"['Industrial Machinery & Equipment', 'Manufacturing']",CHIORINO S.p.a
64465d63fb0d1d507f2bb607,www.panerai.com,Milan,"['Watches & Jewelry', 'Manufacturing']",Panerai
64465d63fb0d1d507f2bb608,www.piovan.com,Venice,"['Manufacturing', 'Chemicals & Related Products']",Piovan Group
64465d63fb0d1d507f2bb609,www.bolzoni-auramo.com,Piacenza,"['Industrial Machinery & Equipment', 'Manufacturing']",BOLZONI AURAMO
64465d63fb0d1d507f2bb60a,www.gds.com,Cornedo Vicentino,"['Electronics', 'Manufacturing']",Global Display Solutions
64465d63fb0d1d507f2bb60b,www.mta.it,Codogno,"['Automotive Parts', 'Manufacturing']",MTA
64465d63fb0d1d507f2bb60c,www.italmatch.com,Genova,"['Chemicals & Related Products', 'Manufacturing']",Italmatch Chemicals
64465d63fb0d1d507f2bb60d,www.unox.com,Cadoneghe,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Unox
64465d63fb0d1d507f2bb60e,www.bebitalia.com,Novedrate,"['Furniture', 'Manufacturing']",BB Italia
64465d63fb0d1d507f2bb60f,www.indena.com,Milano,"['Chemicals & Related Products', 'Manufacturing']",Indena
64465d63fb0d1d507f2bb610,www.clivet.com,Feltre,"['Industrial Machinery & Equipment', 'Manufacturing']",Clivet SpA
64465d63fb0d1d507f2bb611,www.moleskine.com,Milano,"['Manufacturing', 'Pulp & Paper']",Moleskine
64465d63fb0d1d507f2bb612,www.flos.com,Bovezzo,"['Household Goods', 'Manufacturing']",Flos
64465d63fb0d1d507f2bb613,www.dainese.com,Colceresa,"['Textiles & Apparel', 'Manufacturing']",Dainese
64465d63fb0d1d507f2bb614,www.ikmultimedia.com,Modena,"['Telecommunication Equipment', 'Manufacturing']",IK Multimedia
64465d69fb0d1d507f2bb616,www.siad.com,Bergamo,"['Industrial Machinery & Equipment', 'Manufacturing']",SIAD SpA
64465d69fb0d1d507f2bb617,www.piaggioaerospace.it,Villanova D'albenga,"['Aerospace & Defense', 'Manufacturing']","Piaggio America, Inc"
64465d69fb0d1d507f2bb618,www.cembre.com,Brescia,"['Electronics', 'Manufacturing']",Cembre
64465d69fb0d1d507f2bb619,www.robopac.com,Villa Verucchio,"['Industrial Machinery & Equipment', 'Manufacturing']",Robopac
64465d69fb0d1d507f2bb61a,www.komatsu.eu,Este,"['Industrial Machinery & Equipment', 'Manufacturing']",Komatsu Europe International
64465d69fb0d1d507f2bb61b,www.kerakoll.com,Sassuolo,"['Chemicals & Related Products', 'Manufacturing']",KERAKOLL Spa
64465d69fb0d1d507f2bb61c,www.durst-group.com,Brixen,"['Photographic & Optical Equipment', 'Manufacturing']",Durst Group
64465d69fb0d1d507f2bb61d,www.olivetti.com,Ivrea,"['Manufacturing', 'Photographic & Optical Equipment']",Olivetti
64465d69fb0d1d507f2bb620,www.casappa.com,Lemignano di Collechhio,"['Industrial Machinery & Equipment', 'Manufacturing']",Casappa
64465d69fb0d1d507f2bb622,www.ppmindustries.com,Brembate di Sopra,"['Chemicals & Related Products', 'Manufacturing']",PPM Industries SpA
64465d69fb0d1d507f2bb623,www.saati.com,Appiano Gentile,"['Chemicals & Related Products', 'Manufacturing']",Saati S.p.A
64465d69fb0d1d507f2bb624,www.valbruna-stainless-steel.com,Vicenza,"['Minerals & Mining', 'Manufacturing']",Acciaierie Valbruna Spa
64465d69fb0d1d507f2bb626,www.givi.it,Naples,"['Manufacturing', 'Motor Vehicles']",GIVI SRL
64465d69fb0d1d507f2bb627,www.custom.biz,Parma,"['Computer Equipment & Peripherals', 'Manufacturing']",Custom
64465d69fb0d1d507f2bb629,www.valagro.com,Atessa,"['Chemicals & Related Products', 'Manufacturing']",Valagro
64465d69fb0d1d507f2bb62a,www.selcomgroup.com,Castel Maggiore,"['Manufacturing', 'Electronics']",Selcom Elettronica
64465d69fb0d1d507f2bb62b,www.novamont.com,Novara,"['Chemicals & Related Products', 'Manufacturing']",Novamont SpA
64465d69fb0d1d507f2bb62d,www.barilla.com,Parma,"['Food & Beverage', 'Manufacturing']",Barilla America
64465d69fb0d1d507f2bb62e,www.lamarzoccousa.com,Scarperia,"['Industrial Machinery & Equipment', 'Manufacturing']",La Marzocco USA
64465d70fb0d1d507f2bb630,www.rcf.it,Reggio Emilia,"['Manufacturing', 'Telecommunication Equipment']",Rcf
64465d70fb0d1d507f2bb631,www.faberspa.com,Fabriano,"['Appliances', 'Manufacturing']",Faber SpA
64465d70fb0d1d507f2bb632,www.gepinc.com,Rome,"['Industrial Machinery & Equipment', 'Manufacturing']",Gepin Contact
64465d70fb0d1d507f2bb633,www.marellimotori.com,Arzignano,"['Industrial Machinery & Equipment', 'Manufacturing']",Marelli Motori
64465d70fb0d1d507f2bb635,www.atos.com,Sesto Calende,"['Industrial Machinery & Equipment', 'Manufacturing']",ATOS
64465d70fb0d1d507f2bb636,www.cortemgroup.com,Villesse,"['Industrial Machinery & Equipment', 'Manufacturing']",Cortem Group
64465d70fb0d1d507f2bb637,www.ratti.it,Guanzate,"['Manufacturing', 'Textiles & Apparel']",Ratti SpA
64465d70fb0d1d507f2bb638,www.cgt.it,Vimodrone,"['Manufacturing', 'Industrial Machinery & Equipment']",Compagnia Generale Trattori SpA
64465d70fb0d1d507f2bb63a,www.marcacorona.it,Sassuolo,"['Building Materials', 'Manufacturing']",Marca Corona
64465d70fb0d1d507f2bb63b,www.alcantara.com,Milan,"['Furniture', 'Manufacturing']",Alcantara
64465d70fb0d1d507f2bb63c,www.cembre.it,Brescia,"['Industrial Machinery & Equipment', 'Manufacturing']",Cembre SpA
64465d70fb0d1d507f2bb63d,www.rossi.com,Modena,"['Industrial Machinery & Equipment', 'Manufacturing']",ROSSI S.p.A.
64465d70fb0d1d507f2bb63e,www.seica.com,Strambino,"['Industrial Machinery & Equipment', 'Manufacturing']",Seica
64465d70fb0d1d507f2bb63f,www.corob.com,San Felice Sul Panaro MO,"['Industrial Machinery & Equipment', 'Manufacturing']",COROB
64465d70fb0d1d507f2bb640,www.robopacusa.com,Villa Verucchio,"['Industrial Machinery & Equipment', 'Manufacturing']",Robopac
64465d70fb0d1d507f2bb642,www.bial.com,Milano,"['Manufacturing', 'Pharmaceuticals']",Bial
64465d70fb0d1d507f2bb643,www.persico.com,Nembro,"['Boats & Submarines', 'Manufacturing']",Persico Spa
64465d70fb0d1d507f2bb645,www.casalgrandepadana.com,Casalgrande,"['Glass & Clay', 'Manufacturing']",Casalgrande Padana
64465d70fb0d1d507f2bb646,www.cemegroup.com,Trivolzio,"['Industrial Machinery & Equipment', 'Manufacturing']",CEME SpA
64465d70fb0d1d507f2bb648,www.canepa.it,San Fermo,"['Manufacturing', 'Textiles & Apparel']",Canepa SpA
64465d76fb0d1d507f2bb64a,www.seco.com,Arezzo,"['Computer Equipment & Peripherals', 'Manufacturing']",SECO srl
64465d76fb0d1d507f2bb64b,www.lemie.it,Verdello,"['Manufacturing', 'Textiles & Apparel']",Lemie SpA
64465d76fb0d1d507f2bb64c,www.volkswagengroup.it,Verona,"['Automotive Parts', 'Manufacturing']",Volkswagen Group Italia
64465d76fb0d1d507f2bb64d,www.beta-tools.com,Sovico,"['Hand', 'Power & Lawn-care Tools', 'Manufacturing']",Beta
64465d76fb0d1d507f2bb64e,www.luve.it,Uboldo,"['Building Materials', 'Manufacturing']",LU-VE SpA
64465d76fb0d1d507f2bb64f,www.pieralisi.com,Jesi,"['Industrial Machinery & Equipment', 'Manufacturing']",Pieralisi Group
64465d76fb0d1d507f2bb650,www.liteleather.com,Bassano del Grappa,"['Manufacturing', 'Textiles & Apparel']",ISA TanTec
64465d76fb0d1d507f2bb651,www.smigroup.it,Bergamo,"['Industrial Machinery & Equipment', 'Manufacturing']",SMI SpA
64465d76fb0d1d507f2bb652,www.arper.com,Monastier di Treviso,"['Furniture', 'Manufacturing']",Arper
64465d76fb0d1d507f2bb653,www.maschio.com,Campodarsego,"['Industrial Machinery & Equipment', 'Manufacturing']",Maschio Gaspardo
64465d76fb0d1d507f2bb654,www.granarolo.it,Bologna,"['Food & Beverage', 'Manufacturing']",Granarolo
64465d76fb0d1d507f2bb655,www.demaspa.it,Somma Vesuviana,"['Aerospace & Defense', 'Manufacturing']",DEMA Spa
64465d76fb0d1d507f2bb656,www.cosmed.com,Albano Laziale,"['Medical Devices & Equipment', 'Manufacturing']",COSMED srl
64465d76fb0d1d507f2bb657,www.lafert.com,San Donà di Piave,"['Industrial Machinery & Equipment', 'Manufacturing']",Lafert SpA
64465d76fb0d1d507f2bb658,www.ilapak.com,Foiano della Chiana,"['Industrial Machinery & Equipment', 'Manufacturing']",ILAPAK
64465d76fb0d1d507f2bb65a,www.bialetti.com,Coccaglio,"['Appliances', 'Manufacturing']",Bialetti
64465d76fb0d1d507f2bb65b,www.comelitgroup.com,Rovetta,"['Electronics', 'Manufacturing']",Comelit Group SpA
64465d76fb0d1d507f2bb65d,www.caprari.com,Modena,"['Industrial Machinery & Equipment', 'Manufacturing']",Caprari PUMPS
64465d76fb0d1d507f2bb65e,www.fameccanica.com,Sambuceto,"['Industrial Machinery & Equipment', 'Manufacturing']",Fameccanica Machinery
64465d76fb0d1d507f2bb65f,www.bondioli-pavesi.com,Suzzara MN,"['Industrial Machinery & Equipment', 'Manufacturing']",Bondioli and Pavesi
64465d76fb0d1d507f2bb660,www.matteigroup.com,Vimodrone,"['Industrial Machinery & Equipment', 'Manufacturing']",Mattei
64465d76fb0d1d507f2bb661,www.camagroup.com,Garbagnate Monastero,"['Industrial Machinery & Equipment', 'Manufacturing']",Cama Group
64465d76fb0d1d507f2bb662,www.dallara.it,Varano De' Melegari,"['Industrial Machinery & Equipment', 'Manufacturing']",Dallara
64465d7dfb0d1d507f2bb664,www.ave.it,Rezzato,"['Industrial Machinery & Equipment', 'Manufacturing']",The AVE SpA
64465d7dfb0d1d507f2bb666,www.arol.com,Canelli,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Arol SpA
64465d7dfb0d1d507f2bb668,www.turboden.com,Brescia,"['Manufacturing', 'Industrial Machinery & Equipment']",Turboden
64465d7dfb0d1d507f2bb669,www.aboca.com,Sansepolcro,"['Manufacturing', 'Pharmaceuticals']",Aboca SpA
64465d7dfb0d1d507f2bb66a,www.eltekgroup.com,Not Defined,"['Electronics', 'Manufacturing']",Eltek SpA
64465d7dfb0d1d507f2bb66b,www.ompmechtron.com,Velate,"['Electronics', 'Manufacturing']",OMP Mechtron
64465d7dfb0d1d507f2bb66c,www.walvoil.com,Emilia,"['Industrial Machinery & Equipment', 'Manufacturing']",Walvoil
64465d7dfb0d1d507f2bb66d,www.verder-scientific.it,Not Defined,"['Test & Measurement Equipment', 'Manufacturing']",Verder Scientific
64465d7dfb0d1d507f2bb66e,www.smipack.it,San Giovanni Bianco,"['Industrial Machinery & Equipment', 'Manufacturing']",SMIPACK SpA
64465d7dfb0d1d507f2bb66f,www.faital.com,San Donato Milanese,"['Manufacturing', 'Industrial Machinery & Equipment']",Faital SpA
64465d7dfb0d1d507f2bb670,www.sambonet.com,Orfengo,"['Household Goods', 'Manufacturing']",Sambonet
64465d7dfb0d1d507f2bb672,www.finproject.com,Morrovalle,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Finproject SpA
64465d7dfb0d1d507f2bb673,www.knoll-int.com,Milan,"['Furniture', 'Manufacturing']",Knoll International SpA
64465d7dfb0d1d507f2bb674,www.arriva.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Arriva Italia
64465d7dfb0d1d507f2bb675,www.bresciamobilita.it,Brescia,"['Industrial Machinery & Equipment', 'Manufacturing']",Brescia Mobilità SpA
64465d7dfb0d1d507f2bb676,www.albinigroup.com,Albino,"['Textiles & Apparel', 'Manufacturing']",Albini Group
64465d7dfb0d1d507f2bb677,www.crf.it,Orbassano,"['Automotive Parts', 'Manufacturing']",Crf
64465d7dfb0d1d507f2bb678,www.kalmarglobal.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Kalmar Global
64465d7dfb0d1d507f2bb679,www.openfiber.it,Rome,"['Manufacturing', 'Telecommunication Equipment']",Open Fiber SpA
64465d7dfb0d1d507f2bb67a,www.lincotek.com,Parma,"['Industrial Machinery & Equipment', 'Manufacturing']",Lincotek
64465d7dfb0d1d507f2bb67b,www.damiani.com,Valenza,"['Household Goods', 'Manufacturing']",Damiani
64465d7dfb0d1d507f2bb67c,www.metelligroup.it,Cologne,"['Industrial Machinery & Equipment', 'Manufacturing']",Metelli SpA
64465d83fb0d1d507f2bb67e,www.macron.com,Crespellano,"['Manufacturing', 'Textiles & Apparel']",Macron
64465d83fb0d1d507f2bb67f,www.calpeda.com,Montorso Vicentino,"['Building Materials', 'Manufacturing']",Calpeda
64465d83fb0d1d507f2bb680,www.allenpack.com,Sant'Andrea di Conza,"['Industrial Machinery & Equipment', 'Manufacturing']",Allen Plastic Industries
64465d83fb0d1d507f2bb681,www.rimadesio.it,Giussano,"['Furniture', 'Manufacturing']",Rimadesio
64465d83fb0d1d507f2bb682,www.pizzato.com,Marostica,"['Industrial Machinery & Equipment', 'Manufacturing']",Pizzato Elettrica
64465d83fb0d1d507f2bb683,www.ariostea.it,Castellarano,"['Building Materials', 'Manufacturing']",Ariostea
64465d83fb0d1d507f2bb684,www.recordati.it,Aprilia,"['Chemicals & Related Products', 'Manufacturing']",Recordati
64465d83fb0d1d507f2bb686,www.duplomatic.com,Parabiago,"['Industrial Machinery & Equipment', 'Manufacturing']",Duplomatic Motion Solutions
64465d83fb0d1d507f2bb687,www.magniflex.com,Arezzo,"['Furniture', 'Manufacturing']",Magniflex
64465d83fb0d1d507f2bb688,www.fimer.com,Terranuova Bracciolini,"['Industrial Machinery & Equipment', 'Manufacturing']",FIMER SpA
64465d83fb0d1d507f2bb689,www.fedongroup.com,Alpago,"['Textiles & Apparel', 'Manufacturing']",Fedon Group
64465d83fb0d1d507f2bb68a,www.culligan.it,Granarolo Dell Emilia,"['Chemicals & Related Products', 'Manufacturing']",Culligan Italiana Spa
64465d83fb0d1d507f2bb68b,www.multi2hycat.eu,Not Defined,"['Chemicals & Related Products', 'Manufacturing']",MULTI2HYCAT project
64465d83fb0d1d507f2bb68c,www.rothoblaas.com,Cortaccia sulla Strada del Vino,"['Building Materials', 'Manufacturing']",Rotho Blaas
64465d83fb0d1d507f2bb68d,www.dellorto.it,Cabiate,"['Automotive Parts', 'Manufacturing']",Dellorto SpA
64465d83fb0d1d507f2bb68e,www.corghi.com,Correggio,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Corghi
64465d83fb0d1d507f2bb68f,www.qs-group.com,Cerreto D'Esi,"['Industrial Machinery & Equipment', 'Manufacturing']",QS Group SpA
64465d83fb0d1d507f2bb690,www.piquadro.com,Torino,"['Manufacturing', 'Textiles & Apparel']",PiQuadro
64465d83fb0d1d507f2bb691,www.atlasconcorde.com,Spezzano di Fiorano,"['Glass & Clay', 'Manufacturing']",Atlas Concorde USA
64465d83fb0d1d507f2bb692,www.fulgar.com,Castel Goffredo,"['Chemicals & Related Products', 'Manufacturing']",Fulgar
64465d83fb0d1d507f2bb694,www.pedrali.it,Mornico al Serio,"['Furniture', 'Manufacturing']",Pedrali
64465d83fb0d1d507f2bb695,www.steelcogroup.com,Riese Pio X,"['Manufacturing', 'Medical Devices & Equipment']",Steelco SpA
64465d83fb0d1d507f2bb696,www.para.it,Sovico,"['Manufacturing', 'Textiles & Apparel']",Parà
64465d8afb0d1d507f2bb698,www.stylam.com,Torino,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Stylam Industries
64465d8afb0d1d507f2bb69a,www.3bspa.com,Salgareda,"['Furniture', 'Manufacturing']",3B SpA
64465d8afb0d1d507f2bb69b,www.roboze.com,Bari,"['Computer Equipment & Peripherals', 'Manufacturing']",Roboze
64465d8afb0d1d507f2bb69c,www.cifa.com,Senago,"['Industrial Machinery & Equipment', 'Manufacturing']",Cifa
64465d8afb0d1d507f2bb69d,www.spea.com,Volpiano,"['Manufacturing', 'Test & Measurement Equipment']",SPEA SpA
64465d8afb0d1d507f2bb69e,www.oberalp.com,Bolzano,"['Manufacturing', 'Sporting Goods']",Oberalp Group
64465d8afb0d1d507f2bb69f,www.granitifiandre.com,Castellarano,"['Building Materials', 'Manufacturing']",GranitiFiandre SpA
64465d8afb0d1d507f2bb6a1,www.vescovinigroup.com,Tolmezzo,"['Industrial Machinery & Equipment', 'Manufacturing']",The Vescovini Group
64465d8afb0d1d507f2bb6a2,www.giesse.it,Budrio,"['Industrial Machinery & Equipment', 'Manufacturing']",Giesse SpA
64465d8afb0d1d507f2bb6a3,www.stonex.it,Paderno Dugnano,"['Electronics', 'Manufacturing']",STONEX
64465d8afb0d1d507f2bb6a4,www.ranciliogroup.com,Parabiago,"['Industrial Machinery & Equipment', 'Manufacturing']",Rancilio
64465d8afb0d1d507f2bb6a5,www.ducatienergia.com,Bologna,"['Industrial Machinery & Equipment', 'Manufacturing']",DUCATI Energia SpA
64465d8afb0d1d507f2bb6a6,www.irissrl.eu,Orbassano,"['Industrial Machinery & Equipment', 'Manufacturing']",IRIS
64465d8afb0d1d507f2bb6a7,www.lemamobili.com,Alzate Brianza,"['Furniture', 'Manufacturing']",Lema
64465d8afb0d1d507f2bb6aa,www.seri-industrial.it,San Potito Sannitico,"['Manufacturing', 'Chemicals & Related Products']",Seri Industrial SpA
64465d8afb0d1d507f2bb6ab,www.reer.it,Piedmont,"['Industrial Machinery & Equipment', 'Manufacturing']",ReeR Spa
64465d8afb0d1d507f2bb6ac,www.goldplast.com,Arcisate,"['Household Goods', 'Manufacturing']",Goldplast
64465d8afb0d1d507f2bb6ad,www.fiocchi.com,Lecco,"['Minerals & Mining', 'Manufacturing']",Fiocchi Munizioni
64465d8afb0d1d507f2bb6ae,www.bedeschi.com,Limena,"['Industrial Machinery & Equipment', 'Manufacturing']",Bedeschi SpA
64465d8afb0d1d507f2bb6af,www.scame.com,Parre,"['Industrial Machinery & Equipment', 'Manufacturing']",Scame
64465d8afb0d1d507f2bb6b0,www.acelli.it,Capannori,"['Industrial Machinery & Equipment', 'Manufacturing']",ACelli Nonwovens
64465d91fb0d1d507f2bb6b3,www.minifaber.com,Seriate,"['Industrial Machinery & Equipment', 'Manufacturing']",Minifaber
64465d91fb0d1d507f2bb6b4,www.zuegg.it,Verona,"['Food & Beverage', 'Manufacturing']",Zuegg
64465d91fb0d1d507f2bb6b5,www.celligroup.com,San Giovanni in Marignano,"['Food & Beverage', 'Manufacturing']",The Celli Group
64465d91fb0d1d507f2bb6b6,www.boschdiagnostics.com,Lugo,"['Automotive Parts', 'Manufacturing']",Bosch AA-AS Technical Documentation and Diagnostic - Italy
64465d91fb0d1d507f2bb6b7,www.braccoimaging.com,Milano,"['Medical Devices & Equipment', 'Manufacturing']",Bracco Imaging S.p.A.
64465d91fb0d1d507f2bb6b8,www.irplast.com,Atessa,"['Manufacturing', 'Plastic', 'Packaging & Containers']",IRPLAST SpA
64465d91fb0d1d507f2bb6b9,www.omafoligno.it,Foligno,"['Aerospace & Defense', 'Manufacturing']",OMA SpA
64465d91fb0d1d507f2bb6ba,www.siadmi.com,Bergamo,"['Chemicals & Related Products', 'Manufacturing']",SIAD Macchine Impianti
64465d91fb0d1d507f2bb6bb,www.nexans.it,Pioltello,"['Telecommunication Equipment', 'Manufacturing']",Nexans
64465d91fb0d1d507f2bb6bc,www.italfarmaco.com,Cinisello Balsamo,"['Pharmaceuticals', 'Manufacturing']",ITALFARMACO SpA
64465d91fb0d1d507f2bb6be,www.landini.it,Emilia,"['Industrial Machinery & Equipment', 'Manufacturing']",Landini SpA
64465d91fb0d1d507f2bb6bf,www.saviotechnologies.com,Pordenone,"['Industrial Machinery & Equipment', 'Manufacturing']",Savio Macchine Tessili SpA
64465d91fb0d1d507f2bb6c1,www.powersoft.com,Scandicci,"['Manufacturing', 'Electronics']",Powersoft SpA
64465d91fb0d1d507f2bb6c2,www.acma.it,Bologna,"['Industrial Machinery & Equipment', 'Manufacturing']",ACMA SpA
64465d91fb0d1d507f2bb6c4,www.bisazza.com,Milano,"['Building Materials', 'Manufacturing']",Bisazza
64465d91fb0d1d507f2bb6c5,www.valsir.it,Vestone,"['Building Materials', 'Manufacturing']",Valsir
